frame,timestamp,acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),gyro x (rad/s),gyro y (rad/s),gyro z (rad/s)
413,5.870009252088494,0.07444797456264496,0.07952318340539932,-9.789047241210938,0.00012724810221698135,-5.35854633199051e-05,-0.004190758801996708
415,5.890009251641459,0.10451265424489975,0.07946455478668213,0.023227157071232796,0.00012259240611456335,-6.311277684289962e-05,-0.005108072888106108
416,5.900009251417941,4.523863792419434,-0.17300748825073242,-0.02298790030181408,8.737901225686073e-05,-0.0006895961705595255,-0.004730003885924816
417,5.910009251194424,0.16480456292629242,0.15932632982730865,-9.788703918457031,0.00012614484876394272,-6.569786637555808e-05,-0.0034210695885121822
417,5.910009251194424,0.16480456292629242,0.15932632982730865,-9.788703918457031,0.00012614484876394272,-6.569786637555808e-05,-0.0034210695885121822
419,5.930009250747389,0.15421298146247864,-0.08061213791370392,0.021291198208928108,0.00011425987759139389,-6.146178202470765e-05,-0.004557596053928137
420,5.940009250523872,4.57489013671875,0.14761734008789062,-0.02116161398589611,8.292432175949216e-05,-0.0006739960517734289,-0.004095164593309164
421,5.950009250300354,0.2042897641658783,-0.0807141661643982,0.021267356351017952,0.00011426842684159055,-5.3627954912371933e-05,-0.002729758620262146
422,5.960009250076837,4.584531307220459,-0.012115955352783203,-0.023490486666560173,7.89732439443469e-05,-0.000659993092995137,-0.0031925959046930075
423,5.9700092498533195,0.21457140147686005,-0.0007075965404510498,0.02164691872894764,0.00010046900570159778,-4.1775965655688196e-05,-0.004053096752613783
424,5.980009249629802,4.5746026039123535,-0.01172780990600586,-0.020846901461482048,7.201259722933173e-05,-0.0006428984925150871,-0.003527121851220727
425,5.990009249406285,0.2446364462375641,-0.0007450729608535767,0.02048438973724842,0.00020387032418511808,-2.7216592570766807e-05,-0.0015240913489833474
426,6.000009249182767,4.59486198425293,0.06841468811035156,-0.022409973666071892,0.00017216126434504986,-0.0006240996881388128,-0.0018903600284829736
427,6.01000924895925,0.24450315535068512,-0.08070024847984314,0.02239173837006092,0.00016481229977216572,-1.0762465535663068e-05,-0.002812808845192194
428,6.020009248735732,4.595311164855957,0.22867250442504883,-0.022821007296442986,0.00013942440273240209,-0.0006027899216860533,-0.0021361366380006075
429,6.030009248512215,0.2841717600822449,-0.24076277017593384,-9.789155960083008,0.0001394708378938958,6.192189175635576e-06,-0.0007536000339314342
429,6.030009248512215,0.2841717600822449,-0.24076277017593384,-9.789155960083008,0.0001394708378938958,6.192189175635576e-06,-0.0007536000339314342
431,6.05000924806518,0.3046197295188904,-0.08078038692474365,0.018159331753849983,0.00010319529246771708,2.3964974388945848e-05,-0.0022449505049735308
432,6.060009247841663,4.574645519256592,-0.09096765518188477,-0.01866680197417736,8.430102025158703e-05,-0.0005590919754467905,-0.00160357600543648
433,6.070009247618145,0.3146745562553406,-0.08078169822692871,0.019298972561955452,8.594453538535163e-05,4.264770177542232e-05,-0.00032458794885315
434,6.080009247394628,4.565644264221191,0.30912303924560547,-0.020971832796931267,6.511062383651733e-05,-0.0005378577625378966,-0.0008481952827423811
435,6.0900092471711105,0.3245326280593872,-0.1607845425605774,0.019673766568303108,5.811202936456539e-05,6.0319158365018666e-05,-0.0018493683310225606
436,6.100009246947593,4.575118064880371,0.06925201416015625,-0.020999489352107048,4.69705555588007e-05,-0.0005162570741958916,-0.001241755671799183
437,6.110009246724076,0.33477503061294556,-0.08079946041107178,0.019668998196721077,4.957714554620907e-05,7.810846727807075e-05,-9.612580470275134e-05
438,6.120009246500558,4.534968852996826,-0.010614395141601562,-0.021762428805232048,3.3364980481565e-05,-0.0004953980096615851,-0.0006243593525141478
439,6.130009246277041,0.375363826751709,0.1591254323720932,0.019648971036076546,2.9998198442626745e-05,9.514054545434192e-05,-0.0015426676254719496
440,6.140009246053523,4.534638404846191,-0.17049264907836914,-0.02063518576323986,2.2625725250691175e-05,-0.00047474156599491835,-0.0009880170691758394
441,6.150009245830006,0.3550405204296112,-0.0008217394351959229,0.02041858620941639,2.79943342320621e-05,0.00011209079093532637,1.0190165085077751e-05
442,6.1600092456064885,4.55504035949707,-0.010512828826904297,-0.022185860201716423,1.805333886295557e-05,-0.0004553626349661499,-0.0004790388629771769
443,6.170009245382971,0.3450610935688019,-0.0007864832878112793,0.019280852749943733,1.532705209683627e-05,0.00012796302326023579,-0.001269760075956583
444,6.180009245159454,4.545257091522217,0.06960344314575195,-0.02067333273589611,1.1811120202764869e-05,-0.0004376906726974994,-0.0007729295175522566
445,6.190009244935936,0.35492226481437683,-0.08080548048019409,0.018891753628849983,1.6489735571667552e-05,0.0001429748081136495,4.6377481339732185e-05
446,6.200009244712419,4.555099964141846,-0.010401248931884766,-0.021449623629450798,9.70604014582932e-06,-0.00041977158980444074,-0.00037824735045433044
447,6.2100092444889015,0.35548052191734314,0.15920205414295197,0.020033301785588264,8.351547876372933e-06,0.00015657483891118318,-0.0010194031056016684
448,6.220009244265384,4.534940719604492,-0.09027957916259766,-0.021449623629450798,4.9645022954791784e-06,-0.0004036255122628063,-0.0006040198495611548
449,6.230009244041867,0.37515464425086975,-0.0008402168750762939,0.01925891824066639,7.839014870114625e-06,0.00016996801423374563,3.774683500523679e-05
450,6.240009243818349,4.505506992340088,0.14980030059814453,-0.021064339205622673,2.115993993356824e-06,-0.0003872485540341586,-0.0003140939224977046
451,6.250009243594832,0.39479774236679077,-0.16088035702705383,-9.791131019592285,1.2132368283346295e-06,0.00018233682203572243,-0.0008071220363490283
451,6.250009243594832,0.39479774236679077,-0.16088035702705383,-9.791131019592285,1.2132368283346295e-06,0.00018233682203572243,-0.0008071220363490283
453,6.270009243147797,0.42536917328834534,0.07923606038093567,0.018089713528752327,0.001162281259894371,0.00019287294708192348,0.008930766955018044
454,6.2800092429242795,4.495578765869141,0.14902305603027344,-0.02031761221587658,0.0010350304655730724,-0.00035917479544878006,0.009560324251651764
455,6.290009242700762,0.37519213557243347,-0.0005338788032531738,0.01964038796722889,0.0007632180349901319,0.0002067314926534891,0.009273684583604336
456,6.300009242477245,4.466057777404785,0.30837154388427734,-9.831842422485352,0.0006831578211858869,-0.0003441392909735441,0.010182751342654228
456,6.300009242477245,4.466057777404785,0.30837154388427734,-9.831842422485352,0.0006831578211858869,-0.0003441392909735441,0.010182751342654228
458,6.32000924203021,4.43543004989624,0.0676279067993164,-0.02029472403228283,0.0004093246243428439,-0.00033434489159844816,0.010347743518650532
459,6.330009241806692,0.42521265149116516,-0.000662386417388916,0.017704429104924202,0.00022906462254468352,0.00022307265317067504,0.00976050365716219
460,6.340009241583175,4.455954551696777,0.22672557830810547,-0.021845398470759392,0.00021247960103210062,-0.00032306084176525474,0.010152991861104965
461,6.350009241359658,0.42496636509895325,-0.08071950078010559,0.019997062161564827,6.667243724223226e-05,0.00023054215125739574,0.009866312146186829
462,6.36000924113614,4.425740718841553,0.14595842361450195,-9.830683708190918,6.875759572722018e-05,-0.00031327741453424096,0.009755399078130722
462,6.36000924113614,4.425740718841553,0.14595842361450195,-9.830683708190918,6.875759572722018e-05,-0.00031327741453424096,0.009755399078130722
464,6.380009240689105,4.4352126121521,-0.014887809753417969,-0.021064339205622673,-3.159695188514888e-05,-0.0003035934059880674,0.009210553020238876
465,6.390009240465588,0.42523449659347534,-0.0008905529975891113,0.018468322232365608,-0.00012599493493326008,0.0002437603397993371,0.008784100413322449
466,6.4000092402420705,4.4158034324646,0.14438867568969727,-0.020684776827692986,-0.00010090734576806426,-0.00029558484675362706,0.00858638621866703
467,6.410009240018553,0.4449383318424225,-0.08106085658073425,-9.791537284851074,-0.0001755900593707338,0.00024995687999762595,0.00797275546938181
467,6.410009240018553,0.4449383318424225,-0.08106085658073425,-9.791537284851074,-0.0001755900593707338,0.00024995687999762595,0.00797275546938181
469,6.430009239571518,0.4449319541454315,-0.0811651349067688,0.019222678616642952,-0.00020614609820768237,0.00025573442690074444,0.007485550362616777
470,6.440009239348001,4.386175155639648,0.22308731079101562,-0.020674286410212517,-0.00016855477588251233,-0.0002790264552459121,0.007271693088114262
471,6.450009239124483,0.44491931796073914,-0.0812634527683258,0.016933860257267952,-0.00021864796872250736,0.00025999563513323665,0.006734983995556831
472,6.460009238900966,4.3655476570129395,0.06254339218139648,-0.018747864291071892,-0.0001810473040677607,-0.0002722761419136077,0.0066285706125199795
473,6.470009238677449,0.45524364709854126,-0.0014042854309082031,-9.791929244995117,-0.00022077557514421642,0.0002635541604831815,0.006205304991453886
473,6.470009238677449,0.45524364709854126,-0.0014042854309082031,-9.791929244995117,-0.00022077557514421642,0.0002635541604831815,0.006205304991453886
475,6.490009238230414,0.44490182399749756,-0.08145424723625183,0.021512450650334358,-0.00021848946926183999,0.00026820419589057565,0.005554881412535906
476,6.500009238006896,4.345559597015381,0.06154203414916992,-0.02255016379058361,-0.00018060972797684371,-0.0002600426087155938,0.005422070622444153
477,6.510009237783379,0.46524330973625183,-0.001626044511795044,0.018444480374455452,-0.00020953925559297204,0.0002714099537115544,0.005049991887062788
478,6.5200092375598615,4.335207462310791,-0.01887989044189453,-0.020633278414607048,-0.00017509839381091297,-0.00025366107001900673,0.004869036376476288
479,6.530009237336344,0.4659583568572998,0.15829253196716309,0.018057288601994514,-0.00019638771482277662,0.00027465858147479594,0.004502599127590656
480,6.540009237112827,4.304478168487549,-0.17916297912597656,-0.019465027377009392,-0.00016680132830515504,-0.0002487577439751476,0.004364623688161373
481,6.550009236889309,0.4952361285686493,-0.0019181668758392334,0.017284812405705452,-0.0001844194921432063,0.00027701130602508783,0.0040531037375330925
482,6.560009236665792,4.276306629180908,0.22059297561645508,-0.020606575533747673,-0.00015288524446077645,-0.00024306932755280286,0.0039053920190781355
483,6.570009236442274,0.49448877573013306,-0.1619846522808075,0.018436850979924202,-0.0001695813552942127,0.00027942159795202315,0.003605732461437583
484,6.580009236218757,4.275196552276611,-0.019737720489501953,-9.83060073852539,-0.00014295695291366428,-0.00023923376284074038,0.003483066102489829
484,6.580009236218757,4.275196552276611,-0.019737720489501953,-9.83060073852539,-0.00014295695291366428,-0.00023923376284074038,0.003483066102489829
486,6.600009235771722,4.275189399719238,-0.020032882690429688,-0.019451675936579704,-0.0001310242951149121,-0.0002349535352550447,0.0030960512813180685
487,6.610009235548205,0.47484269738197327,-0.08200964331626892,0.01653522439301014,-0.00014118810940999538,0.0002831913880072534,0.0028586925473064184
488,6.620009235324687,4.27556848526001,0.05970001220703125,-0.018686829134821892,-0.0001195788208860904,-0.00023067276924848557,0.0027457179967314005
489,6.63000923510117,0.484832227230072,-0.08210888504981995,0.016148032620549202,-0.00012824992882087827,0.0002850628807209432,0.002539348788559437
490,6.6400092348776525,4.265564918518066,0.059510231018066406,-0.020587502047419548,-0.00010873540304601192,-0.00022726229508407414,0.0024331791792064905
491,6.650009234654135,0.48100221157073975,-0.8822559118270874,0.018440665677189827,-0.0017010355368256569,0.00028623209800571203,-0.006971932947635651
492,6.660009234430618,4.223672866821289,-0.3399362564086914,-9.829039573669434,-0.0016418281011283398,-0.00022262334823608398,-0.009106846526265144
492,6.660009234430618,4.223672866821289,-0.3399362564086914,-9.829039573669434,-0.0016418281011283398,-0.00022262334823608398,-0.009106846526265144
494,6.680009233983583,4.225170135498047,-0.019289016723632812,-9.829416275024414,-0.001283062039874494,-0.00021576008293777704,-0.01151904184371233
494,6.680009233983583,4.225170135498047,-0.019289016723632812,-9.829416275024414,-0.001283062039874494,-0.00021576008293777704,-0.01151904184371233
496,6.700009233536548,4.214829921722412,-0.09839153289794922,-0.018266258761286736,-0.0009226764086633921,-0.0002157222479581833,-0.012811784632503986
497,6.710009233313031,0.4951929748058319,-0.002652466297149658,0.015760840848088264,-0.0006738968659192324,0.0002899460378102958,-0.01276308298110962
498,6.720009233089513,4.1942138671875,-0.2573370933532715,-0.018266258761286736,-0.0006128167151473463,-0.00021294504404067993,-0.013315250165760517
499,6.730009232865996,0.5248768925666809,-0.08273613452911377,0.016121329739689827,-0.00039882969576865435,0.0002907895832322538,-0.013024114072322845
500,6.740009232642478,4.165162086486816,-0.016199588775634766,-0.018229065462946892,-0.000361223123036325,-0.0002110722562065348,-0.013265623711049557
501,6.750009232418961,0.524890661239624,-0.0826529860496521,-9.794642448425293,-0.00018364856077823788,0.0002904640568885952,-0.012785889208316803
501,6.750009232418961,0.524890661239624,-0.0826529860496521,-9.794642448425293,-0.00018364856077823788,0.0002904640568885952,-0.012785889208316803
503,6.770009231971926,0.5251724123954773,-0.0025404691696166992,0.016510428860783577,-2.2391497623175383e-05,0.00028995960019528866,-0.012258771806955338
504,6.780009231748409,4.165154457092285,-0.014156341552734375,-0.017841873690485954,-2.5249086320400238e-05,-0.00020670084632001817,-0.012156153097748756
505,6.790009231524891,0.5246663093566895,-0.16240853071212769,0.014589729718863964,9.220882202498615e-05,0.00029030872974544764,-0.011523752473294735
506,6.800009231301374,4.10515022277832,-0.013007164001464844,-0.01704174093902111,7.645836740266532e-05,-0.00020411245350260288,-0.011334404349327087
507,6.810009231077856,0.5446962714195251,-0.16232633590698242,0.015345039777457714,0.0001701853470876813,0.0002894653007388115,-0.010682757012546062
508,6.820009230854339,4.125363826751709,0.06783437728881836,-0.018188057467341423,0.00014679250307381153,-0.0002020845131482929,-0.010426562279462814
509,6.8300092306308215,0.5449329018592834,-0.08218055963516235,-9.793123245239258,0.00021932783420197666,0.00028937525348737836,-0.009783729910850525
509,6.8300092306308215,0.5449329018592834,-0.08218055963516235,-9.793123245239258,0.00021932783420197666,0.00028937525348737836,-0.009783729910850525
511,6.850009230183787,0.5649399757385254,-0.08208692073822021,0.01724952645599842,0.0002468683524057269,0.00028904990176670253,-0.008881889283657074
512,6.860009229960269,4.085319995880127,0.06953239440917969,-0.019686279818415642,0.0002149424108210951,-0.00019809752120636404,-0.008581730537116528
513,6.870009229736752,0.5249452590942383,-0.08185392618179321,0.017268599942326546,0.0002595606492832303,0.00028842140454798937,-0.008002299815416336
514,6.8800092295132345,4.084763526916504,-0.16977739334106445,-0.01817089132964611,0.00022663969139102846,-0.00019658255041576922,-0.007704257499426603
515,6.890009229289717,0.5629728436470032,-1.0419347286224365,0.016029777005314827,-0.0016017607413232327,0.0002909745089709759,-0.018001075834035873
516,6.9000092290662,3.982447862625122,-1.5280942916870117,-0.019421158358454704,-0.003446111921221018,-0.0001691640354692936,-0.030948832631111145
517,6.910009228842682,0.5440104007720947,-0.8022299408912659,0.016002120450139046,-0.0038006126414984465,0.0003030626103281975,-0.0381629578769207
518,6.920009228619165,4.023952960968018,-1.285539150238037,-0.016463814303278923,-0.00439034216105938,-0.0001650494523346424,-0.04703327268362045
519,6.930009228395647,0.5448769927024841,-0.5625109076499939,-9.795916557312012,-0.003896239912137389,0.0003125779330730438,-0.050879139453172684
519,6.930009228395647,0.5448769927024841,-0.5625109076499939,-9.795916557312012,-0.003896239912137389,0.0003125779330730438,-0.050879139453172684
521,6.9500092279486125,0.5454461574554443,-0.48258423805236816,0.016354979947209358,-0.0031497436575591564,0.00031415605917572975,-0.05801183730363846
522,6.960009227725095,4.006287574768066,-0.8778018951416016,-0.018011627718806267,-0.00303083099424839,-0.00015999306924641132,-0.06151548773050308
523,6.970009227501578,0.5855470895767212,-0.2423473596572876,0.01563495583832264,-0.002180793322622776,0.0003127239178866148,-0.061181824654340744
524,6.98000922727806,3.986940622329712,-0.7132902145385742,-0.019496498629450798,-0.002035986864939332,-0.0001604948192834854,-0.06300526857376099
525,6.990009227054543,0.5455796122550964,-0.16207098960876465,0.016439856961369514,-0.0012511301320046186,0.00031015858985483646,-0.061498597264289856
526,7.000009226831025,4.007496356964111,-0.6285209655761719,-9.829485893249512,-0.0011460412060841918,-0.00016155093908309937,-0.06208096072077751
526,7.000009226831025,4.007496356964111,-0.6285209655761719,-9.829485893249512,-0.0011460412060841918,-0.00016155093908309937,-0.06208096072077751
528,7.020009226383991,3.9674243927001953,-0.46402716636657715,-0.016730843111872673,-0.000420570548158139,-0.0001631109043955803,-0.059527210891246796
529,7.030009226160473,0.5863807797431946,-0.24072980880737305,0.013719025067985058,0.00014064813149161637,0.0003038964932784438,-0.05682902783155441
530,7.040009225936956,3.9669463634490967,-0.299532413482666,-0.016279755160212517,0.00013256446982268244,-0.00016463481006212533,-0.05593309551477432
531,7.050009225713438,0.5860932469367981,-0.16002237796783447,-9.795865058898926,0.0005856633652001619,0.0003002916637342423,-0.05302000045776367
531,7.050009225713438,0.5860932469367981,-0.16002237796783447,-9.795865058898926,0.0005856633652001619,0.0003002916637342423,-0.05302000045776367
533,7.0700092252664035,0.5656263828277588,-0.07945024967193604,0.014558258466422558,0.0008896196377463639,0.0002971914364024997,-0.04876447468996048
534,7.080009225042886,3.987511157989502,-0.2911262512207031,-9.827795028686523,0.000802131777163595,-0.00016733416123315692,-0.04725890979170799
534,7.080009225042886,3.987511157989502,-0.2911262512207031,-9.827795028686523,0.000802131777163595,-0.00016733416123315692,-0.04725890979170799
536,7.100009224595851,3.9477524757385254,-0.2878146171569824,-0.016620216891169548,0.0009732105536386371,-0.00016784085892140865,-0.042717620730400085
537,7.110009224372334,0.5379839539527893,-1.3585190773010254,0.013734283857047558,-0.0007766340277157724,0.00030016846721991897,-0.051364969462156296
538,7.120009224148816,3.730278730392456,-2.445809841156006,-0.01547676045447588,-0.004064831417053938,-9.36286523938179e-05,-0.07099378854036331
539,7.130009223925299,0.6626856327056885,-1.5972278118133545,0.013060989789664745,-0.004855138249695301,0.000334826298058033,-0.08159072697162628
540,7.140009223701782,3.7497448921203613,-2.040076971054077,-0.018203316256403923,-0.006006055045872927,-8.389446884393692e-05,-0.0947943925857544
541,7.150009223478264,0.5984780192375183,-1.0378786325454712,0.014375152997672558,-0.005343130324035883,0.0003659576177597046,-0.10007533431053162
542,7.160009223254747,3.7883105278015137,-1.632798671722412,-0.01742321066558361,-0.005552967078983784,-7.088948041200638e-05,-0.10840895771980286
543,7.170009223031229,0.5970612168312073,-0.7975708246231079,0.014053764753043652,-0.004349926020950079,0.000372997485101223,-0.10979030281305313
544,7.180009222807712,3.825387716293335,-1.2245368957519531,-0.018813667818903923,-0.004219086840748787,-7.331091910600662e-05,-0.11446288973093033
545,7.1900092225841945,0.6402400732040405,-0.8761981725692749,0.01430076640099287,-0.0029099304229021072,0.0003686437848955393,-0.11317756026983261
546,7.200009222360677,3.8036723136901855,-0.9767637252807617,-0.019056854769587517,-0.0027132707182317972,-7.8974524512887e-05,-0.11515935510396957
547,7.21000922213716,0.6174629330635071,-0.6355991363525391,0.017132224515080452,-0.001492452109232545,0.00036224594805389643,-0.11203568428754807
548,7.220009221913642,3.8424746990203857,-0.8077137470245361,-0.02087169699370861,-0.0013384611811488867,-8.60757427290082e-05,-0.11203272640705109
549,7.230009221690125,0.5953245162963867,-0.47487545013427734,0.014588776044547558,-0.0002811793820001185,0.0003533420094754547,-0.10773031413555145
550,7.240009221466607,3.8460137844085693,-0.8795158863067627,-0.017117081210017204,-0.0002090762573061511,-9.414503438165411e-05,-0.10634835064411163
551,7.25000922124309,0.6324260234832764,-0.31267815828323364,-9.794914245605469,0.0006652390002273023,0.0003431432996876538,-0.10136564821004868
551,7.25000922124309,0.6324260234832764,-0.31267815828323364,-9.794914245605469,0.0006652390002273023,0.0003431432996876538,-0.10136564821004868
553,7.270009220796055,0.6350834965705872,-0.39123332500457764,0.013886871747672558,0.0013522850349545479,0.0003324358258396387,-0.09377096593379974
554,7.280009220572538,3.820735216140747,-0.5449690818786621,-0.014524993486702442,0.0012723678955808282,-0.00011189922224730253,-0.09088259190320969
555,7.29000922034902,0.6113202571868896,-0.2304229736328125,0.011738243512809277,0.0018210134003311396,0.0003229030407965183,-0.08555267006158829
556,7.300009220125503,3.8039145469665527,-0.6187460422515869,-0.016070900484919548,0.0016872717533260584,-0.00011914828792214394,-0.08235481381416321
557,7.3100092199019855,0.6094003319740295,-1.5098273754119873,0.01236290019005537,3.756646765395999e-05,0.0003314038331154734,-0.08922120183706284
558,7.320009219678468,3.4260289669036865,-3.2643115520477295,-0.01369148213416338,-0.004133616574108601,2.6617199182510376e-06,-0.11224713921546936
559,7.330009219454951,0.7706789970397949,-2.064561128616333,0.00902885477989912,-0.005244771484285593,0.0003991727717220783,-0.12467177957296371
560,7.340009219231433,3.518623113632202,-2.7733466625213623,-0.016360817477107048,-0.006779157090932131,2.8302893042564392e-05,-0.1401873081922531
561,7.350009219007916,0.6144329309463501,-1.4288458824157715,-9.798272132873535,-0.006024134811013937,0.0004477398470044136,-0.14600884914398193
561,7.350009219007916,0.6144329309463501,-1.4288458824157715,-9.798272132873535,-0.006024134811013937,0.0004477398470044136,-0.14600884914398193
562,7.360009218784398,3.646543025970459,-2.199233293533325,-0.017709312960505486,-0.006329147145152092,4.5377761125564575e-05,-0.155406191945076
564,7.380009218337364,3.711334466934204,-1.6258604526519775,-0.019987640902400017,-0.004710408393293619,4.183966666460037e-05,-0.16113880276679993
565,7.390009218113846,0.5869788527488708,-1.0279611349105835,0.013828697614371777,-0.0031000778544694185,0.0004554959014058113,-0.15873724222183228
566,7.400009217890329,3.7096400260925293,-1.4547483921051025,-0.018734512850642204,-0.00284949061460793,3.0104536563158035e-05,-0.16012780368328094
567,7.410009217666811,0.6395217180252075,-0.7841002345085144,-9.797098159790039,-0.0013416449073702097,0.00044183898717164993,-0.15542948246002197
567,7.410009217666811,0.6395217180252075,-0.7841002345085144,-9.797098159790039,-0.0013416449073702097,0.00044183898717164993,-0.15542948246002197
569,7.4300092172197765,0.6704875230789185,-0.5406394600868225,0.013927879743278027,0.00016560882795602083,0.00042393687181174755,-0.14816051721572876
570,7.440009216996259,3.6788454055786133,-1.0339891910552979,-0.017869530245661736,0.00027473061345517635,-4.776375135406852e-06,-0.14533385634422302
571,7.450009216772742,0.6959507465362549,-0.6174761056900024,0.013457718305289745,0.0013425013748928905,0.0004037818871438503,-0.13835740089416504
572,7.460009216549224,3.66574764251709,-1.104607105255127,-0.01905876211822033,0.0013460456393659115,-2.3592961952090263e-05,-0.1344083845615387
573,7.470009216325707,0.6806958913803101,-0.2957521080970764,0.016132773831486702,0.0021959608420729637,0.00038338801823556423,-0.12708298861980438
574,7.480009216102189,3.6555376052856445,-0.8553824424743652,-9.828348159790039,0.002111667999997735,-4.224153235554695e-05,-0.12247202545404434
574,7.480009216102189,3.6555376052856445,-0.8553824424743652,-9.828348159790039,0.002111667999997735,-4.224153235554695e-05,-0.12247202545404434
576,7.5000092156551545,3.6374573707580566,-0.8477368354797363,-0.01828056387603283,0.002621309831738472,-6.0011399909853935e-05,-0.11020911484956741
577,7.510009215431637,0.7019298076629639,-0.2904927730560303,0.015013161115348339,0.0031187841668725014,0.0003428664058446884,-0.10312230885028839
578,7.52000921520812,3.5340917110443115,-2.1278491020202637,-0.01756816916167736,0.0004001101478934288,-2.9010872822254896e-05,-0.1128021702170372
579,7.530009214984602,0.650536298751831,-2.7764999866485596,0.009827080182731152,-0.002417435869574547,0.0004015350714325905,-0.12837590277194977
580,7.540009214761085,3.203730583190918,-3.501889944076538,-0.01295143086463213,-0.005857349839061499,0.00011350633576512337,-0.1505793333053589
581,7.5500092145375675,0.7788283824920654,-2.4475014209747314,0.0063757323659956455,-0.006266111973673105,0.00048783794045448303,-0.16169790923595428
582,7.56000921431405,3.333932638168335,-2.843409299850464,-0.017633972689509392,-0.0073293596506118774,0.00014558155089616776,-0.1758434772491455
583,7.570009214090533,0.725161075592041,-1.8087729215621948,0.011852684430778027,-0.006179939489811659,0.0005312231369316578,-0.1802448034286499
584,7.580009213867015,3.3969061374664307,-2.427802562713623,-0.020498810335993767,-0.006217393558472395,0.00015457859262824059,-0.18808524310588837
585,7.590009213643498,0.7326273918151855,-1.2456638813018799,0.011292877607047558,-0.00452713668346405,0.0005393773317337036,-0.18759560585021973
586,7.60000921341998,3.482758045196533,-2.0894358158111572,-9.827972412109375,-0.004221605136990547,0.00014357361942529678,-0.1907293200492859
586,7.60000921341998,3.482758045196533,-2.0894358158111572,-9.827972412109375,-0.004221605136990547,0.00014357361942529678,-0.1907293200492859
588,7.6200092129729455,3.572050094604492,-1.8300049304962158,-0.018485603854060173,-0.002137254923582077,0.00012487918138504028,-0.18648917973041534
589,7.630009212749428,0.6771233677864075,-0.9251543879508972,0.012060585431754589,-0.0005660882452502847,0.0005072118947282434,-0.18029817938804626
590,7.640009212525911,3.5668046474456787,-1.4169707298278809,-0.01750236563384533,-0.0003003246965818107,9.801328997127712e-05,-0.17744003236293793
591,7.650009212302393,0.6872786283493042,-0.7616323232650757,0.011541786603629589,0.0010247493628412485,0.0004778951406478882,-0.16983561217784882
592,7.660009212078876,3.5714807510375977,-1.4047918319702148,-0.017454681918025017,0.001164287910796702,7.087015546858311e-05,-0.16530902683734894
593,7.6700092118553584,0.6695120334625244,-0.5199300646781921,0.012686195783317089,0.0022328917402774096,0.0004477135371416807,-0.1569637805223465
594,7.680009211631841,3.5751447677612305,-1.1525044441223145,-0.016656456515192986,0.002254512859508395,4.155118949711323e-05,-0.15139728784561157
595,7.690009211408324,0.7177977561950684,-0.5936501622200012,0.011446419171988964,0.003087073564529419,0.000417402945458889,-0.14281292259693146
596,7.700009211184806,3.5313992500305176,-1.0657579898834229,-0.015680847689509392,0.003009901847690344,1.4278106391429901e-05,-0.13668110966682434
597,7.710009210961289,0.6677223443984985,-1.8007361888885498,0.010657730512320995,0.0013868462992832065,0.00042211648542433977,-0.141342893242836
598,7.720009210737771,3.125796318054199,-3.824089765548706,-0.015801964327692986,-0.002950001275166869,0.00016350112855434418,-0.1626974642276764
599,7.730009210514254,0.7805571556091309,-3.155177593231201,0.005894126836210489,-0.0050758435390889645,0.0005356785841286182,-0.17923469841480255
600,7.7400092102907365,3.07279634475708,-3.7395448684692383,-0.017256317660212517,-0.007335697300732136,0.0002683051861822605,-0.19823254644870758
601,7.750009210067219,0.7630833387374878,-2.4329092502593994,0.008106651715934277,-0.006838378496468067,0.0006197281181812286,-0.20634174346923828
602,7.760009209843702,3.251814365386963,-3.148794174194336,-0.018800316378474236,-0.00729698222130537,0.0002926052547991276,-0.2173847109079361
603,7.770009209620184,0.700524091720581,-1.7145509719848633,0.008646431379020214,-0.005700690671801567,0.0006484654732048512,-0.2190258949995041
604,7.780009209396667,3.3435049057006836,-2.725154399871826,-9.829976081848145,-0.0054431273601949215,0.00028724921867251396,-0.22395731508731842
604,7.780009209396667,3.3435049057006836,-2.725154399871826,-9.829976081848145,-0.0054431273601949215,0.00028724921867251396,-0.22395731508731842
606,7.800009208949632,3.374415397644043,-2.14562726020813,-0.017597733065485954,-0.0031114236917346716,0.0002646348439157009,-0.2213948667049408
607,7.810009208726115,0.7397857904434204,-1.3849608898162842,-9.801374435424805,-0.0013019329635426402,0.0006191728170961142,-0.21523083746433258
607,7.810009208726115,0.7397857904434204,-1.3849608898162842,-9.801374435424805,-0.0013019329635426402,0.0006191728170961142,-0.21523083746433258
609,7.83000920827908,0.7593125104904175,-0.9776563048362732,0.01163810770958662,0.0006784152938053012,0.0005835662595927715,-0.20407146215438843
610,7.840009208055562,3.415553569793701,-1.6315293312072754,-0.02012687735259533,0.0009587547974660993,0.00019338889978826046,-0.1988750845193863
611,7.850009207832045,0.7630293369293213,-0.9743876457214355,0.012819710187613964,0.0022442261688411236,0.0005429154261946678,-0.18945948779582977
612,7.8600092076085275,3.3927149772644043,-1.3800923824310303,-9.82654857635498,0.002383013954386115,0.00015118438750505447,-0.1828080266714096
612,7.8600092076085275,3.3927149772644043,-1.3800923824310303,-9.82654857635498,0.002383013954386115,0.00015118438750505447,-0.1828080266714096
614,7.880009207161493,3.407278537750244,-1.2860896587371826,-0.01401191670447588,0.003401553723961115,0.0001088990829885006,-0.16541117429733276
