frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2)
971,980000000.0,3.5527136788e-15,0.000197067274712,-1.42108547152e-14,1.0,0.0,0.0,0.0,5.12223774507e-09,6.12544972682e-05,1.21969740974e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
972,990000000.0,3.5527136788e-15,0.000197067274712,-1.42108547152e-14,1.0,0.0,0.0,0.0,-3.6534864023e-08,5.75542435399e-05,-3.42925199347e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
973,1000000000.0,0.0,0.000195961096328,0.0,1.0,0.0,0.0,0.0,2.0197003181e-08,5.40733308299e-05,-1.82663413284e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
974,1010000000.0,0.0,0.000195961096328,0.0,1.0,0.0,0.0,0.0,3.14306691784e-09,5.10597201355e-05,1.20218324185e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
975,1020000000.0,0.0,0.000195961096328,0.0,1.0,0.0,0.0,0.0,3.73412945009e-08,4.73880754726e-05,-5.19935161591e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
976,1030000000.0,0.0,0.000194549560547,-1.42108547152e-14,1.0,0.0,0.0,0.0,-2.04809058602e-08,4.46605663456e-05,1.04223323305e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
977,1040000000.0,0.0,0.000194549560547,-1.42108547152e-14,1.0,0.0,0.0,0.0,-1.20570211593e-08,4.2800900701e-05,-2.15726956298e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
978,1050000000.0,0.0,0.000194549560547,-1.42108547152e-14,1.0,0.0,0.0,0.0,7.62829088785e-09,3.9730071876e-05,-2.04178824958e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
979,1060000000.0,0.0,0.000193367013711,-1.42108547152e-14,1.0,0.0,0.0,0.0,-8.18111001166e-09,3.69358058379e-05,1.01174100209e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
980,1070000000.0,0.0,0.000193367013711,-1.42108547152e-14,1.0,0.0,0.0,0.0,8.30377722139e-09,3.401756112e-05,-2.28741132702e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
